Genus	CF	n_genomes_cf	positive_genomes	prevalence	mean_copy_all	mean_copy_pos	n_skin	n_nasal	n_genomes	n_species	HabitatGroup	rank_skin	in_skin_top	rank_nasal	in_nasal_top	in_ranked_union	in_manual_keep	include_rebuild_main	selection_reason	mean_total_CF_copy_per_genome	module	functional_theme	functional_theme_short	CF_richness	main_selection_reason
Moraxella_A	CF17_23	52	0	0	0	0	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15;nasal_top15
Moraxella_A	CF18	52	52	1	1	1	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	25	skin_top15;nasal_top15
Moraxella_A	CF20	52	51	0.980769230769231	0.980769230769231	1	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module15	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15;nasal_top15
Moraxella_A	CF21	52	50	0.961538461538462	0.961538461538462	1	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module16	Poorly characterized candidate modules	Poorly characterized	25	skin_top15;nasal_top15
Moraxella_A	CF23	52	39	0.75	0.75	1	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module17	Poorly characterized candidate modules	Poorly characterized	25	skin_top15;nasal_top15
Moraxella_A	CF26	52	0	0	0	0	48	4	52	9	Shared	9	TRUE	15	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	27.5384615384615	module18	Intercellular communication signal	Communication signal	25	skin_top15;nasal_top15
Klebsiella	CF0	50	50	1	4.8	4.8	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF12	50	50	1	28.62	28.62	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF8	50	50	1	6.02	6.02	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF1	50	50	1	1.02	1.02	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	27	skin_top15;nasal_top15
Klebsiella	CF3	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF4	50	50	1	3.46	3.46	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	27	skin_top15;nasal_top15
Klebsiella	CF7	50	49	0.98	1.38	1.40816326530612	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	27	skin_top15;nasal_top15
Klebsiella	CF2_10	50	50	1	2.62	2.62	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF2_4	50	50	1	2	2	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF6	50	50	1	3	3	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF5	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	27	skin_top15;nasal_top15
Klebsiella	CF9_12	50	0	0	0	0	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module7	Poorly characterized candidate modules	Poorly characterized	27	skin_top15;nasal_top15
Klebsiella	CF9_9	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module7	Poorly characterized candidate modules	Poorly characterized	27	skin_top15;nasal_top15
Klebsiella	CF10	50	50	1	2.02	2.02	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	27	skin_top15;nasal_top15
Klebsiella	CF22	50	50	1	2.02	2.02	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	27	skin_top15;nasal_top15
Klebsiella	CF25	50	0	0	0	0	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	27	skin_top15;nasal_top15
Klebsiella	CF11	50	50	1	2.78	2.78	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF19	50	50	1	10.66	10.66	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF13	50	50	1	4	4	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module10	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF14	50	47	0.94	0.94	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module10	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF24	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module10	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF15_17	50	0	0	0	0	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module11	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF15_19	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module11	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF16	50	49	0.98	0.98	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module12	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF17_20	50	50	1	2.58	2.58	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF17_23	50	0	0	0	0	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	27	skin_top15;nasal_top15
Klebsiella	CF18	50	43	0.86	0.86	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	27	skin_top15;nasal_top15
Klebsiella	CF20	50	48	0.96	0.98	1.02083333333333	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module15	Translation and RNA-centered regulation	Translation/RNA regulation	27	skin_top15;nasal_top15
Klebsiella	CF21	50	49	0.98	0.98	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module16	Poorly characterized candidate modules	Poorly characterized	27	skin_top15;nasal_top15
Klebsiella	CF23	50	50	1	2	2	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module17	Poorly characterized candidate modules	Poorly characterized	27	skin_top15;nasal_top15
Klebsiella	CF26	50	50	1	1	1	42	8	50	8	Shared	12	TRUE	11	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	89.72	module18	Intercellular communication signal	Communication signal	27	skin_top15;nasal_top15
Porphyromonas	CF0	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF12	43	9	0.209302325581395	0.209302325581395	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF8	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF1	43	42	0.976744186046512	0.976744186046512	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	18	skin_top15;nasal_top15
Porphyromonas	CF3	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF4	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	18	skin_top15;nasal_top15
Porphyromonas	CF7	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	18	skin_top15;nasal_top15
Porphyromonas	CF2_10	43	10	0.232558139534884	0.232558139534884	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF2_4	43	31	0.720930232558139	0.744186046511628	1.03225806451613	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF6	43	32	0.744186046511628	0.767441860465116	1.03125	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF5	43	43	1	1	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	18	skin_top15;nasal_top15
Porphyromonas	CF9_12	43	3	0.0697674418604651	0.0697674418604651	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module7	Poorly characterized candidate modules	Poorly characterized	18	skin_top15;nasal_top15
Porphyromonas	CF9_9	43	37	0.86046511627907	0.86046511627907	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module7	Poorly characterized candidate modules	Poorly characterized	18	skin_top15;nasal_top15
Porphyromonas	CF10	43	14	0.325581395348837	0.372093023255814	1.14285714285714	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	18	skin_top15;nasal_top15
Porphyromonas	CF22	43	2	0.0465116279069767	0.0465116279069767	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	18	skin_top15;nasal_top15
Porphyromonas	CF25	43	1	0.0232558139534884	0.0232558139534884	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	18	skin_top15;nasal_top15
Porphyromonas	CF11	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF19	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF13	43	43	1	2.32558139534884	2.32558139534884	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module10	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF14	43	41	0.953488372093023	0.953488372093023	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module10	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF24	43	41	0.953488372093023	0.953488372093023	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module10	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF15_17	43	1	0.0232558139534884	0.0232558139534884	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module11	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF15_19	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module11	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF16	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module12	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF17_20	43	41	0.953488372093023	1.02325581395349	1.07317073170732	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF17_23	43	0	0	0	0	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	18	skin_top15;nasal_top15
Porphyromonas	CF18	43	37	0.86046511627907	0.86046511627907	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	18	skin_top15;nasal_top15
Porphyromonas	CF20	43	42	0.976744186046512	0.976744186046512	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module15	Translation and RNA-centered regulation	Translation/RNA regulation	18	skin_top15;nasal_top15
Porphyromonas	CF21	43	10	0.232558139534884	0.232558139534884	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module16	Poorly characterized candidate modules	Poorly characterized	18	skin_top15;nasal_top15
Porphyromonas	CF23	43	42	0.976744186046512	0.976744186046512	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module17	Poorly characterized candidate modules	Poorly characterized	18	skin_top15;nasal_top15
Porphyromonas	CF26	43	22	0.511627906976744	0.511627906976744	1	38	5	43	9	Shared	14	TRUE	13	TRUE	TRUE	FALSE	TRUE	skin_top15;nasal_top15	14.1395348837209	module18	Intercellular communication signal	Communication signal	18	skin_top15;nasal_top15
Cutibacterium	CF0	40	40	1	2	2	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF12	40	40	1	6.875	6.875	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF8	40	40	1	1.025	1.025	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF1	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	24	nasal_top15
Cutibacterium	CF3	40	35	0.875	0.9	1.02857142857143	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF4	40	20	0.5	0.5	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	24	nasal_top15
Cutibacterium	CF7	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	24	nasal_top15
Cutibacterium	CF2_10	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF2_4	40	40	1	1	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF6	40	29	0.725	0.725	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF5	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	24	nasal_top15
Cutibacterium	CF9_12	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module7	Poorly characterized candidate modules	Poorly characterized	24	nasal_top15
Cutibacterium	CF9_9	40	40	1	1	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module7	Poorly characterized candidate modules	Poorly characterized	24	nasal_top15
Cutibacterium	CF10	40	30	0.75	0.75	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	24	nasal_top15
Cutibacterium	CF22	40	1	0.025	0.025	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	24	nasal_top15
Cutibacterium	CF25	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	24	nasal_top15
Cutibacterium	CF11	40	38	0.95	1.525	1.60526315789474	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF19	40	40	1	7.9	7.9	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF13	40	40	1	3	3	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module10	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF14	40	38	0.95	0.95	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module10	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF24	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module10	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF15_17	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module11	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF15_19	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module11	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF16	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module12	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF17_20	40	40	1	1	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF17_23	40	0	0	0	0	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	24	nasal_top15
Cutibacterium	CF18	40	36	0.9	0.9	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	24	nasal_top15
Cutibacterium	CF20	40	38	0.95	0.95	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module15	Translation and RNA-centered regulation	Translation/RNA regulation	24	nasal_top15
Cutibacterium	CF21	40	3	0.075	0.075	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module16	Poorly characterized candidate modules	Poorly characterized	24	nasal_top15
Cutibacterium	CF23	40	13	0.325	0.325	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module17	Poorly characterized candidate modules	Poorly characterized	24	nasal_top15
Cutibacterium	CF26	40	39	0.975	0.975	1	30	10	40	5	Shared	19	FALSE	10	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.275	module18	Intercellular communication signal	Communication signal	24	nasal_top15
Neisseria	CF0	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF12	39	39	1	5	5	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF8	39	39	1	1.05128205128205	1.05128205128205	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF1	39	39	1	1.07692307692308	1.07692307692308	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	25	skin_top15
Neisseria	CF3	39	38	0.974358974358974	1	1.02631578947368	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF4	39	2	0.0512820512820513	0.0512820512820513	1	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	25	skin_top15
Neisseria	CF7	39	38	0.974358974358974	1	1.02631578947368	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	25	skin_top15
Neisseria	CF2_10	39	36	0.923076923076923	0.948717948717949	1.02777777777778	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF2_4	39	38	0.974358974358974	1.02564102564103	1.05263157894737	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
